,BlockID,MaxCurrentRate,Latitude,Longitude,Average.Duration.of.Paid.Parkers.in.Hours,Unpaid.Vehicles,Expired.Vehicles,Exempt.Vehicles,Spaces.Occupied,Survey.Count,Receipt.Transactions,Mobile.Transactions,StreetDirection,StreetSide,BlockDescription,BlockStartNumber,BlockEndNumber,TerminalLocationAddress,TerminalID,Area,Zone,ID,X,Y,MegaCluster_Flag,Tickets,Cars
1624,B386401,4,41.87646979,-87.6439476,1.793,31,7,8,143,98,1676,2011,S,E, 403 - 421 S DESPLAINES ST ,403,421,413 S DESPLAINES ST,386401,386,4,1624,446566.6466,4636261.397,1,0.387755102,1.459183673
1625,B386402,4,41.87647628,-87.64398716,1.386,1,0,0,3,97,29,30,S,W, 412 - 418 S DESPLAINES ST ,412,418,414 S DESPLAINES ST,386402,386,4,1625,446563.3694,4636262.142,1,0.010309278,0.030927835
1626,B386403,4,41.87580574,-87.64301352,1.922,11,2,0,40,101,412,626,W,N, 602 - 626 W TILDEN ST ,602,626,610 W TILDEN ST,386403,386,4,1626,446643.6025,4636187.088,1,0.128712871,0.396039604
1627,B386404,4,41.87641387,-87.64252603,1.897,25,6,2,174,94,2964,3699,S,W, 402 - 424 S JEFFERSON ST ,402,424,414 S JEFFERSON ST,386404,386,4,1627,446684.5594,4636254.305,1,0.329787234,1.85106383
1628,B386405,4,41.87728611,-87.64255352,1.481,26,7,19,333,96,6570,8804,S,W, 306 - 332 S JEFFERSON ST ,306,332,318 S JEFFERSON ST,386405,386,4,1628,446683.0033,4636351.164,1,0.34375,3.46875
1629,B386406,4,41.87852281,-87.64259778,1.509,27,8,1,273,96,6153,7574,S,W, 202 - 226 S JEFFERSON ST ,202,226,224 S JEFFERSON ST,386406,386,4,1629,446680.3588,4636488.499,1,0.364583333,2.84375
1630,B386407,4,41.87999064,-87.64259107,1.49,46,14,52,514,94,7261,9845,S,E, 101 - 133 S JEFFERSON ST ,101,133,125 S JEFFERSON ST,386407,386,4,1630,446682.1358,4636651.464,1,0.638297872,5.468085106
1631,B386408,4,41.88007651,-87.64263332,1.584,18,11,49,366,92,5410,6194,S,W, 108 - 148 S JEFFERSON ST ,108,148,138 S JEFFERSON ST,386408,386,4,1631,446678.7015,4636661.024,1,0.315217391,3.97826087
1632,B386410,4,41.87847987,-87.64255621,1.334,17,5,2,197,92,5409,5106,S,E, 221 - 231 S JEFFERSON ST ,221,231,225 S JEFFERSON ST,386410,386,4,1632,446683.7724,4636483.706,1,0.239130435,2.141304348
1633,B386411,4,41.87728362,-87.64251262,1.425,21,3,23,233,93,5574,5407,S,E, 305 - 337 S JEFFERSON ST ,305,337,325 S JEFFERSON ST,386411,386,4,1633,446686.395,4636350.862,1,0.258064516,2.505376344
1634,B386412,4,41.87642136,-87.64248848,1.667,37,8,17,159,94,2534,1923,S,E, 403 - 421 S JEFFERSON ST ,403,421,411 S JEFFERSON ST,386412,386,4,1634,446687.6815,4636255.113,1,0.478723404,1.691489362
1635,B386413,4,41.87599347,-87.64251329,1.171,3,1,0,33,91,723,435,S,W, 460 - 500 S JEFFERSON ST ,460,500,470 S JEFFERSON ST,386413,386,4,1635,446685.2671,4636207.621,1,0.043956044,0.362637363
1636,B387101,2,41.9501844,-87.71355562,0.921,30,0,0,39,30,256,117,W,S, 3403 - 3435 W GRACE ST ,3403,3435,3423 W GRACE ST,387102,387,1,1636,440858.7867,4644491.469,0,1,1.3
1637,B388601,2,41.75742678,-87.60535128,1.021,19.92315,4.69857,4.67808,154.0563,58.9307,934,248,S,W, 7502 - 7540 S COTTAGE GROVE AVE ,7502,7540,7534 S COTTAGE GROVE AVE,388602,388,6,1637,449676.1882,4623021.219,0,0.417808036,2.614194299
1638,B388603,2,41.75569652,-87.60532245,0.966,19.92315,4.69857,4.67808,154.0563,58.9307,568,160,S,W, 7602 - 7656 S COTTAGE GROVE AVE ,7602,7656,7636 S COTTAGE GROVE AVE,388604,388,6,1638,449677.2333,4622829.101,0,0.417808036,2.614194299
1639,B388605,2,41.75451198,-87.60530971,0.472,19.92315,4.69857,4.67808,154.0563,58.9307,1695,359,S,W, 7704 - 7750 S COTTAGE GROVE AVE ,7704,7750,7712 S COTTAGE GROVE AVE,388605,388,6,1639,449677.3671,4622697.58,0,0.417808036,2.614194299
1640,B388607,2,41.75380214,-87.60525338,0.425,0,0,0,3,1,2749,469,S,E, 7711 - 7747 S COTTAGE GROVE AVE ,7711,7747,7735 S COTTAGE GROVE AVE,388607,388,6,1640,449681.4957,4622618.737,0,0,3
1641,B388609,2,41.75573354,-87.60528557,0.935,19.92315,4.69857,4.67808,154.0563,58.9307,115,39,S,E, 7613 - 7655 S COTTAGE GROVE AVE ,7613,7655,7627 S COTTAGE GROVE AVE,388609,388,6,1641,449680.3282,4622833.189,0,0.417808036,2.614194299
1642,B388610,2,41.75762587,-87.60532111,1.024,19.92315,4.69857,4.67808,154.0563,58.9307,223,79,S,E, 7509 - 7551 S COTTAGE GROVE AVE ,7509,7551,7531 S COTTAGE GROVE AVE,388610,388,6,1642,449678.8518,4623043.306,0,0.417808036,2.614194299
1643,B389602,2,41.75112379,-87.61322491,1.024,4,0,0,7,3,1163,380,E,S, 433 - 449 E 79TH  ST ,433,449,443 E 79TH ST,389602,389,6,1643,449016.6502,4622326.067,0,1.333333333,2.333333333
1644,B389603,2,41.75114781,-87.61190593,0.786,8,0,0,10,5,997,254,E,S, 503 - 527 E 79TH  ST ,503,527,515 E 79TH ST,389603,389,6,1644,449126.3292,4622327.953,0,1.6,2
1645,B389604,2,41.75117032,-87.61074856,0.681,2,0,0,2,2,1008,259,E,S, 535 - 553 E 79TH  ST ,535,553,543 E 79TH ST,389604,389,6,1645,449222.5708,4622329.768,0,1,1
1646,B389605,2,41.75118583,-87.60977559,0.883,19.92315,4.69857,4.67808,154.0563,58.9307,678,202,E,S, 605 - 621 E 79TH  ST ,605,621,613 E 79TH ST,389605,389,6,1646,449303.4757,4622330.917,0,0.417808036,2.614194299
1647,B389606,2,41.75121434,-87.60825679,0.839,19.92315,4.69857,4.67808,154.0563,58.9307,1795,494,E,S, 637 - 653 E 79TH  ST ,637,653,645 E 79TH ST,389606,389,6,1647,449429.7711,4622333.188,0,0.417808036,2.614194299
1648,B389607,2,41.75123985,-87.60823801,1.064,19.92315,4.69857,4.67808,154.0563,58.9307,1574,660,E,N, 634 - 654 E 79TH  ST ,634,654,644 E 79TH ST,389607,389,6,1648,449431.3525,4622336.009,0,0.417808036,2.614194299
1649,B389608,2,41.75121984,-87.60934778,1.075,19.92315,4.69857,4.67808,154.0563,58.9307,1178,296,E,N, 608 - 620 E 79TH  ST ,608,620,614 E 79TH ST,389608,389,6,1649,449339.0706,4622334.441,0,0.417808036,2.614194299
1650,B389609,2,41.75119083,-87.61099666,0.806,2,0,0,2,1,264,114,E,N, 536 - 554 E 79TH  ST ,536,554,542 E 79TH ST,389609,389,6,1650,449201.9599,4622332.192,0,2,2
1651,B389610,2,41.75117482,-87.61174232,0.559,19.92315,4.69857,4.67808,154.0563,58.9307,329,106,E,N, 510 - 524 E 79TH  ST ,510,524,516 E 79TH ST,389610,389,6,1651,449139.9531,4622330.855,0,0.417808036,2.614194299
1652,B389611,2,41.75115031,-87.61314109,1.069,4,1,0,8,2,1281,461,E,N, 436 - 456 E 79TH  ST ,436,456,444 E 79TH ST,389611,389,6,1652,449023.6399,4622328.962,0,2.5,4
1653,B389612,2,41.7511393,-87.61403494,1.087,19.92315,4.69857,4.67808,154.0563,58.9307,371,163,E,N, 408 - 420 E 79TH  ST ,408,420,414 E 79TH ST,389612,389,6,1653,448949.3165,4622328.269,0,0.417808036,2.614194299
1654,B390601,2,41.75123185,-87.60701023,0.867,19.92315,4.69857,4.67808,154.0563,58.9307,2638,415,E,S, 703 - 727 E 79TH  ST ,703,727,715 E 79TH ST,390601,390,6,1654,449533.4238,4622334.4,0,0.417808036,2.614194299
1655,B390602,2,41.75125136,-87.60603458,0.803,19.92315,4.69857,4.67808,154.0563,58.9307,1793,170,E,S, 735 - 753 E 79TH  ST ,735,753,741 E 79TH ST,390602,390,6,1655,449614.5546,4622335.995,0,0.417808036,2.614194299
1656,B390603,2,41.75127087,-87.60436825,0.496,19.92315,4.69857,4.67808,154.0563,58.9307,976,103,E,S, 809 - 827 E 79TH  ST ,809,827,819 E 79TH ST,390603,390,6,1656,449753.1083,4622337.186,0,0.417808036,2.614194299
1657,B390604,2,41.75127387,-87.6035475,0.509,19.92315,4.69857,4.67808,154.0563,58.9307,206,14,E,S, 835 - 851 E 79TH  ST ,835,851,843 E 79TH ST,390604,390,6,1657,449821.3477,4622337.04,0,0.417808036,2.614194299
1658,B390605,2,41.75128788,-87.60207161,1.233,19.92315,4.69857,4.67808,154.0563,58.9307,4,8,E,S, 903 - 927 E 79TH  ST ,903,927,917 E 79TH ST,390605,390,6,1658,449944.0639,4622337.736,0,0.417808036,2.614194299
1659,B390606,2,41.75130389,-87.60331012,0.842,19.92315,4.69857,4.67808,154.0563,58.9307,160,30,E,N, 840 - 858 E 79TH  ST ,840,858,850 E 79TH ST,390606,390,6,1659,449841.1068,4622340.235,0,0.417808036,2.614194299
1660,B390607,2,41.75129638,-87.60447487,0.566,19.92315,4.69857,4.67808,154.0563,58.9307,1147,87,E,N, 808 - 822 E 79TH  ST ,808,822,818 E 79TH ST,390607,390,6,1660,449744.2638,4622340.081,0,0.417808036,2.614194299
1661,B390608,2,41.7519057,-87.60521784,0.846,19.92315,4.69857,4.67808,154.0563,58.9307,1408,301,S,E, 7815 - 7855 S COTTAGE GROVE AVE ,7815,7855,7845 S COTTAGE GROVE AVE,390608,390,6,1661,449682.9693,4622408.165,0,0.417808036,2.614194299
1662,B390609,2,41.75128988,-87.60559,0.834,19.92315,4.69857,4.67808,154.0563,58.9307,2601,283,E,N, 736 - 758 E 79TH  ST ,736,758,746 E 79TH ST,390609,390,6,1662,449651.547,4622340.011,0,0.417808036,2.614194299
1663,B390610,2,41.75126086,-87.60694653,0.715,19.92315,4.69857,4.67808,154.0563,58.9307,1697,253,E,N, 708 - 724 E 79TH  ST ,708,724,714 E 79TH ST,390610,390,6,1663,449538.7425,4622337.584,0,0.417808036,2.614194299
1664,B390611,2,41.75276313,-87.60526948,0.922,19.92315,4.69857,4.67808,154.0563,58.9307,443,119,S,W, 7810 - 7830 S COTTAGE GROVE AVE ,7810,7830,7812 S COTTAGE GROVE AVE,390611,390,6,1664,449679.3457,4622503.391,0,0.417808036,2.614194299
1665,B391601,2,41.74996217,-87.60529831,0.876,19.92315,4.69857,4.67808,154.0563,58.9307,379,97,S,W, 7918 - 7950 S COTTAGE GROVE AVE ,7918,7950,7936 S COTTAGE GROVE AVE,391601,391,6,1665,449674.761,4622192.432,0,0.417808036,2.614194299
1666,B391602,2,41.74941588,-87.60555916,0.938,1,0,0,6,1,253,33,E,S, 751 - 757 E 80TH ST ,751,757,755 E 80TH ST,391602,391,6,1666,449652.6467,4622131.933,0,1,6
1667,B391603,2,41.74896012,-87.60526814,1.117,19.92315,4.69857,4.67808,154.0563,58.9307,2083,470,S,W, 8002 - 8048 S COTTAGE GROVE AVE ,8002,8048,8016 S COTTAGE GROVE AVE,391603,391,6,1667,449676.4868,4622081.162,0,0.417808036,2.614194299
1668,B391605,2,41.74710657,-87.60521382,0.669,19.92315,4.69857,4.67808,154.0563,58.9307,689,66,S,W, 8106 - 8150 S COTTAGE GROVE AVE ,8106,8150,8116 S COTTAGE GROVE AVE,391605,391,6,1668,449679.5557,4621875.34,0,0.417808036,2.614194299
1669,B391607,2,41.74678187,-87.60502607,0.877,19.92315,4.69857,4.67808,154.0563,58.9307,222,69,S,E, 8111 - 8159 S COTTAGE GROVE AVE ,8111,8159,8127 S COTTAGE GROVE AVE,391607,391,6,1669,449694.9127,4621839.181,0,0.417808036,2.614194299
1670,B392601,2,41.74579028,-87.60551624,0.828,19.92315,4.69857,4.67808,154.0563,58.9307,632,132,E,N, 750 - 756 E 82ND ST ,750,756,754 E 82ND ST,392601,392,6,1670,449653.3825,4621729.376,0,0.417808036,2.614194299
1671,B392602,2,41.74576527,-87.60548741,0.756,19.92315,4.69857,4.67808,154.0563,58.9307,359,55,E,S, 747 - 757 E 82ND ST ,747,757,753 E 82ND ST,392602,392,6,1671,449655.7601,4621726.583,0,0.417808036,2.614194299
1672,B392603,2,41.74431387,-87.60512665,0.807,5,0,0,5,2,3064,607,S,W, 8202 - 8250 S COTTAGE GROVE AVE ,8202,8250,8236 S COTTAGE GROVE AVE,392604,392,6,1672,449684.623,4621565.231,0,2.5,2.5
1673,B392605,2,41.74396065,-87.60588102,0.51,19.92315,4.69857,4.67808,154.0563,58.9307,682,112,E,N, 734 - 756 E 83RD ST ,734,756,736 E 83RD ST,392605,392,6,1673,449621.6219,4621526.456,0,0.417808036,2.614194299
1674,B392606,2,41.74450399,-87.6049637,0.72,19.92315,4.69857,4.67808,154.0563,58.9307,4144,568,S,E, 8209 - 8247 S COTTAGE GROVE AVE ,8209,8247,8237 S COTTAGE GROVE AVE,392606,392,6,1674,449698.3205,4621586.243,0,0.417808036,2.614194299
1675,B393301,2,41.89161227,-87.6482217,1.216,1,1,0,24,38,1137,1795,N,E, 509 - 525 N MILWAUKEE AVE ,509,525,523 N MILWAUKEE AVE,393301,393,3,1675,446224.6888,4637945.297,1,0.052631579,0.631578947
1676,B393302,2,41.89207898,-87.64900289,1.362,8,5,0,75,38,2110,3824,N,W, 540 - 548 N MILWAUKEE AVE ,540,548,544 N MILWAUKEE AVE,393302,393,3,1676,446160.2743,4637997.605,0,0.342105263,1.973684211
1677,B393303,2,41.89172108,-87.64844701,1.343,18,5,0,106,38,2371,5410,N,W, 514 - 520 N MILWAUKEE AVE ,514,520,518 N MILWAUKEE AVE,393303,393,3,1677,446206.0887,4637957.519,1,0.605263158,2.789473684
1678,B394601,2,41.75160554,-87.57656448,0.64,4,0,0,10,3,1544,299,E,N, 1936 - 1956 E 79TH  ST ,1936,1956,1944 E 79TH ST,394601,394,6,1678,452064.9588,4622358.479,0,1.333333333,3.333333333
1679,B394602,2,41.75155252,-87.58020289,1.001,19.92315,4.69857,4.67808,154.0563,58.9307,47,27,E,N, 1810 - 1810 E 79TH  ST ,1810,1810,1810 E 79TH ST,394602,394,6,1679,451762.4239,4622354.626,0,0.417808036,2.614194299
1680,B394603,2,41.75158303,-87.57788412,0.821,3,0,0,7,3,533,164,E,N, 1906 - 1922 E 79TH  ST ,1906,1922,1910 E 79TH ST,394603,394,6,1680,451955.228,4622356.716,0,1,2.333333333
1681,B394604,2,41.75157103,-87.57899724,1.112,3,0,0,4,3,214,126,E,N, 1832 - 1854 E 79TH  ST ,1832,1854,1844 E 79TH ST,394604,394,6,1681,451862.6748,4622356.006,0,1,1.333333333
1682,B394605,2,41.75154051,-87.58146353,0.771,19.92315,4.69857,4.67808,154.0563,58.9307,89,18,E,N, 1736 - 1754 E 79TH  ST ,1736,1754,1740 E 79TH ST,394605,394,6,1682,451657.6059,4622354,0,0.417808036,2.614194299
1683,B394606,2,41.75173061,-87.58210927,1.135,19.92315,4.69857,4.67808,154.0563,58.9307,77,37,S,W, 7850 - 7854 S RIDGELAND AVE ,7850,7854,7852 S RIDGELAND AVE,394606,394,6,1683,451604.0622,4622375.469,0,0.417808036,2.614194299
1684,B394607,2,41.751526,-87.5823728,1.142,19.92315,4.69857,4.67808,154.0563,58.9307,24,12,E,N, 1718 - 1726 E 79TH  ST ,1718,1726,1720 E 79TH ST,394607,394,6,1684,451581.9988,4622352.9,0,0.417808036,2.614194299
1685,B394608,2,41.75150149,-87.58216426,1.067,19.92315,4.69857,4.67808,154.0563,58.9307,150,79,E,S, 1711 - 1725 E 79TH  ST ,1711,1725,1715 E 79TH ST,394608,394,6,1685,451599.3183,4622350.062,0,0.417808036,2.614194299
1686,B394609,2,41.75153651,-87.57956319,1.01,1,0,1,3,1,228,72,E,S, 1829 - 1853 E 79TH  ST ,1829,1853,1841 E 79TH ST,394609,394,6,1686,451815.5962,4622352.49,0,1,3
1687,B394610,2,41.75155702,-87.57779695,0.944,6,0,0,6,3,1224,267,E,S, 1905 - 1925 E 79TH  ST ,1905,1925,1915 E 79TH ST,394610,394,6,1687,451962.4558,4622353.779,0,2,2
1688,B394611,2,41.75146797,-87.57721491,0.919,19.92315,4.69857,4.67808,154.0563,58.9307,118,12,S,W, 7902 - 7908 S EUCLID AVE ,7902,7908,7904 S EUCLID AVE,394611,394,6,1688,452010.78,4622343.568,0,0.417808036,2.614194299
1689,B394612,2,41.75143596,-87.57717535,0.538,19.92315,4.69857,4.67808,154.0563,58.9307,71,9,S,E, 7905 - 7911 S EUCLID AVE ,7905,7911,7907 S EUCLID AVE,394612,394,6,1689,452014.0452,4622339.992,0,0.417808036,2.614194299
1690,B394613,2,41.75157903,-87.57663153,0.865,7,0,0,8,3,706,149,E,S, 1941 - 1951 E 79TH  ST ,1941,1951,1947 E 79TH ST,394613,394,6,1690,452059.3646,4622355.573,0,2.333333333,2.666666667
1691,B394614,2,41.75174011,-87.57718205,0.704,3,0,0,3,1,70,6,S,E, 7855 - 7859 S EUCLID AVE ,7855,7859,7857 S EUCLID AVE,394614,394,6,1691,452013.7147,4622373.764,0,3,3
1692,B394615,2,41.75173511,-87.57721826,0.867,19.92315,4.69857,4.67808,154.0563,58.9307,38,6,S,W, 7858 - 7858 S EUCLID AVE ,7858,7858,7858 S EUCLID AVE,394615,394,6,1692,452010.7005,4622373.229,0,0.417808036,2.614194299
1693,B395601,2,41.76600185,-87.5815735,0.807,14,0,0,21,9,308,124,E,S, 1739 - 1757 E 71ST ST ,1739,1757,1747 E 71ST ST,395601,395,6,1693,451659.3173,4623959.63,0,1.555555556,2.333333333
1694,B395602,2,41.76601636,-87.57999972,0.913,6,0,0,8,5,347,129,E,S, 1835 - 1851 E 71ST ST ,1835,1851,1837 E 71ST ST,395602,395,6,1694,451790.142,4623960.357,0,1.2,1.6
1695,B395603,2,41.76601686,-87.57887788,1.138,17,0,0,33,12,1093,347,E,S, 1853 - 1869 E 71ST ST ,1853,1869,1863 E 71ST ST,395603,395,6,1695,451883.3906,4623959.785,0,1.416666667,2.75
1696,B395604,2,41.76603936,-87.57688165,0.829,32,2,0,57,15,3464,854,E,S, 1923 - 1953 E 71ST ST ,1923,1953,1945 E 71ST ST,395610,395,6,1696,452049.3356,4623961.168,0,2.266666667,3.8
1697,B395605,2,41.76623242,-87.57704057,1.087,3,0,0,5,4,161,129,E,N, 1934 - 1946 E 71ST ST ,1934,1946,1940 E 71ST ST,395605,395,6,1697,452036.2699,4623982.691,0,0.75,1.25
1698,B395606,2,41.76622392,-87.57780366,1.502,3,0,0,8,7,708,835,E,N, 1918 - 1928 E 71ST ST ,1918,1928,1922 E 71ST ST,395606,395,6,1698,451972.8351,4623982.173,0,0.428571429,1.142857143
1699,B395607,2,41.76620541,-87.57963561,1.072,0,0,0,0,2,101,52,E,N, 1834 - 1838 E 71ST ST ,1834,1838,1836 E 71ST ST,395607,395,6,1699,451820.5486,4623981.143,0,0,0
1700,B395608,2,41.76618691,-87.58073263,1.059,19.92315,4.69857,4.67808,154.0563,58.9307,97,39,E,N, 1808 - 1812 E 71ST ST ,1808,1812,1808 E 71ST ST,395608,395,6,1700,451729.3498,4623979.704,0,0.417808036,2.614194299
1701,B395609,2,41.76618591,-87.58172438,1.08,19.92315,4.69857,4.67808,154.0563,58.9307,80,53,E,N, 1730 - 1746 E 71ST ST ,1730,1746,1738 E 71ST ST,395609,395,6,1701,451646.9142,4623980.15,0,0.417808036,2.614194299
1702,B396601,2,41.76607687,-87.57320166,0.702,19.92315,4.69857,4.67808,154.0563,58.9307,678,77,E,S, 2117 - 2121 E 71ST ST ,2117,2121,2119 E 71ST ST,396601,396,6,1702,452355.247,4623963.288,0,0.417808036,2.614194299
1703,B397301,2,41.90245571,-87.66507939,1.243,81,22,11,581,61,13258,15522,N,W, 1114 - 1152 N MILWAUKEE AVE ,1114,1152,1138 N MILWAUKEE AVE,397301,397,3,1703,444835.531,4639159.921,0,1.68852459,9.524590164
1704,B397303,2,41.90128236,-87.66324274,1.335,35,9,1,237,53,6250,7845,N,W, 1060 - 1078 N MILWAUKEE AVE ,1060,1078,1062 N MILWAUKEE AVE,397303,397,3,1704,444986.864,4639028.468,0,0.830188679,4.471698113
1705,B397304,2,41.90031512,-87.66178496,1.256,14,2,6,92,45,1807,2300,N,W, 1008 - 1034 N MILWAUKEE AVE ,1008,1034,1022 N MILWAUKEE AVE,397304,397,3,1705,445106.9527,4638920.143,0,0.355555556,2.044444444
1706,B397305,2,41.90298923,-87.66592763,1.228,7,2,0,42,51,1945,1638,N,W, 1170 - 1180 N MILWAUKEE AVE ,1170,1180,1170 N MILWAUKEE AVE,397305,397,3,1706,444765.6339,4639219.703,0,0.176470588,0.823529412
1707,B399601,2,41.7517221,-87.56543599,0.71,0,0,0,3,1,60,24,E,S, 2409 - 2421 E 79TH  ST ,2409,2421,2413 E 79TH ST,399601,399,6,1707,452990.2598,4622365.28,0,0,3
1708,B399602,2,41.75156202,-87.56499745,0.289,1,0,0,1,1,204,7,S,E, 7903 - 7909 S PHILLIPS AVE ,7903,7909,7905 S PHILLIPS AVE,399602,399,6,1708,453026.603,4622347.268,0,1,1
1709,B399603,2,41.75172861,-87.56449051,0.716,19.92315,4.69857,4.67808,154.0563,58.9307,134,19,E,S, 2435 - 2451 E 79TH  ST ,2435,2451,2447 E 79TH ST,399603,399,6,1709,453068.871,4622365.486,0,0.417808036,2.614194299
1710,B399604,2,41.75160304,-87.56382935,0.777,19.92315,4.69857,4.67808,154.0563,58.9307,52,5,S,W, 7902 - 7908 S ESSEX AVE ,7902,7908,7904 S ESSEX AVE,399604,399,6,1710,453123.748,4622351.185,0,0.417808036,2.614194299
1711,B399605,2,41.75173961,-87.5633727,0.43,19.92315,4.69857,4.67808,154.0563,58.9307,55,11,E,S, 2501 - 2523 E 79TH  ST ,2501,2523,2505 E 79TH ST,399605,399,6,1711,453161.8129,4622366.099,0,0.417808036,2.614194299
1712,B399606,2,41.75162455,-87.56261498,0.642,19.92315,4.69857,4.67808,154.0563,58.9307,18,10,S,W, 7902 - 7908 S KINGSTON AVE ,7902,7908,7906 S KINGSTON AVE,399606,399,6,1712,453224.7256,4622352.912,0,0.417808036,2.614194299
1713,B399607,2,41.75164606,-87.56257609,0.36,19.92315,4.69857,4.67808,154.0563,58.9307,50,2,S,E, 7901 - 7909 S KINGSTON AVE ,7901,7909,7903 S KINGSTON AVE,399607,399,6,1713,453227.9745,4622355.279,0,0.417808036,2.614194299
1714,B399608,2,41.75175612,-87.56209664,0.332,1,0,0,4,1,458,42,E,S, 2537 - 2551 E 79TH  ST ,2537,2551,2543 E 79TH ST,399608,399,6,1714,453267.9155,4622367.238,0,1,4
1715,B399609,2,41.75166808,-87.56139256,0.517,19.92315,4.69857,4.67808,154.0563,58.9307,41,4,S,W, 7902 - 7908 S COLFAX AVE ,7902,7908,7906 S COLFAX AVE,399609,399,6,1715,453326.3883,4622357.081,0,0.417808036,2.614194299
1716,B399610,2,41.75195622,-87.56139927,0.79,19.92315,4.69857,4.67808,154.0563,58.9307,78,10,S,W, 7850 - 7858 S COLFAX AVE ,7850,7858,7856 S COLFAX AVE,399610,399,6,1716,453326.0392,4622389.075,0,0.417808036,2.614194299
1717,B399611,2,41.75178664,-87.56195448,0.505,19.92315,4.69857,4.67808,154.0563,58.9307,373,51,E,N, 2534 - 2556 E 79TH  ST ,2534,2556,2544 E 79TH ST,399611,399,6,1717,453279.7567,4622370.549,0,0.417808036,2.614194299
1718,B399612,2,41.75194672,-87.56258078,0.26,19.92315,4.69857,4.67808,154.0563,58.9307,41,1,S,E, 7849 - 7855 S KINGSTON AVE ,7849,7855,7853 S KINGSTON AVE,399612,399,6,1718,453227.8028,4622388.662,0,0.417808036,2.614194299
1719,B399613,2,41.75193671,-87.56261565,0.3,19.92315,4.69857,4.67808,154.0563,58.9307,3,0,S,W, 7848 - 7854 S KINGSTON AVE ,7848,7854,7852 S KINGSTON AVE,399613,399,6,1719,453224.8965,4622387.57,0,0.417808036,2.614194299
1720,B399614,2,41.75176913,-87.56324664,0.416,19.92315,4.69857,4.67808,154.0563,58.9307,76,15,E,N, 2508 - 2522 E 79TH  ST ,2508,2522,2512 E 79TH ST,399614,399,6,1720,453172.3149,4622369.307,0,0.417808036,2.614194299
1721,B399615,2,41.75192621,-87.56380051,0.643,19.92315,4.69857,4.67808,154.0563,58.9307,68,2,S,E, 7849 - 7857 S ESSEX AVE ,7849,7857,7853 S ESSEX AVE,399615,399,6,1721,453126.3809,4622387.049,0,0.417808036,2.614194299
1722,B399616,2,41.75193821,-87.56383605,0.654,19.92315,4.69857,4.67808,154.0563,58.9307,81,5,S,W, 7846 - 7856 S ESSEX AVE ,7846,7856,7852 S ESSEX AVE,399616,399,6,1722,453123.4348,4622388.4,0,0.417808036,2.614194299
1723,B399617,2,41.75175612,-87.5644134,0.609,19.92315,4.69857,4.67808,154.0563,58.9307,38,5,E,N, 2440 - 2456 E 79TH  ST ,2440,2456,2446 E 79TH ST,399617,399,6,1723,453075.3019,4622368.499,0,0.417808036,2.614194299
1724,B399618,2,41.75160154,-87.56379046,0.647,19.92315,4.69857,4.67808,154.0563,58.9307,14,1,S,E, 7905 - 7905 S ESSEX AVE ,7905,7905,7905 S ESSEX AVE,399618,399,6,1724,453126.9802,4622350.997,0,0.417808036,2.614194299
1725,B399619,2,41.75175012,-87.56589733,0.729,0,0,0,2,1,6,2,E,N, 2406 - 2422 E 79TH  ST ,2406,2422,2408 E 79TH ST,399619,399,6,1725,452951.9248,4622368.643,0,0,2
1726,B402601,2,41.73493729,-87.55139194,0.646,1,2,0,15,9,2230,141,S,W, 8802 - 8848 S COMMERCIAL AVE ,8802,8848,8814 S COMMERCIAL AVE,402602,402,6,1726,454145.9306,4620494.177,0,0.333333333,1.666666667
1727,B402603,2,41.73677669,-87.55143955,0.462,4,1,0,52,10,7338,254,S,W, 8702 - 8744 S COMMERCIAL AVE ,8702,8744,8716 S COMMERCIAL AVE,402604,402,6,1727,454143.2798,4620698.421,0,0.5,5.2
1728,B402605,2,41.73598709,-87.55138189,0.469,4,1,0,13,8,2495,193,S,E, 8709 - 8759 S COMMERCIAL AVE ,8709,8759,8737 S COMMERCIAL AVE,402606,402,6,1728,454147.5131,4620610.725,0,0.625,1.625
1729,B402607,2,41.7344399,-87.55133629,0.589,4,0,0,16,9,2462,74,S,E, 8811 - 8849 S COMMERCIAL AVE ,8811,8849,8837 S COMMERCIAL AVE,402608,402,6,1729,454150.2048,4620438.925,0,0.444444444,1.777777778
1730,B402609,2,41.73241728,-87.55132422,0.37,22,2,1,72,13,12618,671,S,W, 8902 - 8952 S COMMERCIAL AVE ,8902,8952,8934 S COMMERCIAL AVE,402610,402,6,1730,454149.7701,4620214.359,0,1.846153846,5.538461538
1731,B402611,2,41.73120729,-87.55129606,0.675,25,5,3,93,20,6218,888,S,W, 9002 - 9056 S COMMERCIAL AVE ,9002,9056,9018 S COMMERCIAL AVE,402611,402,6,1731,454151.2516,4620080.006,0,1.5,4.65
1732,B402613,2,41.73006633,-87.55210273,0.412,13,0,0,26,12,3960,152,E,N, 2938 - 2958 E 91ST ST ,2938,2958,2948 E 91ST ST,402613,402,6,1732,454083.3518,4619953.761,0,1.083333333,2.166666667
1733,B402614,2,41.73004531,-87.55192235,0.39,1,0,0,7,9,708,50,E,S, 2939 - 2961 E 91ST ST ,2939,2961,2951 E 91ST ST,402614,402,6,1733,454098.3385,4619951.331,0,0.111111111,0.777777778
